Dimension,Spin_Configuration,Spin_Parameter_a,EFT_Coupling_Lambda,Mass_M,Weyl_Boost_Weight_2,KY_Residual_Norm,Love_Number_k2,RG_Scale_r,Model_Variant
9,Generic-Multi-Spin,1.2039410250778702,0.14262653129497729,1,0.24787891810309223,0.2102179769485788,0.66005994294740733,11.081882788985968,rigidification_benchmark
7,Generic-Multi-Spin,0.3595465026049009,0.23551008414399718,1,0.024623619259580499,0.01939985360360871,0.064176899435281098,12.508452849555761,rigidification_benchmark
9,Generic-Multi-Spin,0.60032511570380165,0.042676809242594989,1,0.01906978930763148,0.01325090519707565,0.050622847279135436,10.499125463608653,rigidification_benchmark
9,Generic-Multi-Spin,0.88076144782254284,0.17479515338977333,1,0.19554517266806909,0.15800495615368479,0.53128225060352363,12.210458678379656,rigidification_benchmark
7,Single-Spin,0.94965043954503625,0.011658006645397283,1,0.010367287682440759,0.0082680804546277874,0.027568581732875439,11.366678575612605,rigidification_benchmark
8,Single-Spin,0.48163840794327484,0.21643235804628397,1,0.069455272463647813,0.063661573687052553,0.18669568842520681,9.9963967594318088,rigidification_benchmark
5,Generic-Multi-Spin,0.053347754175886511,0.09864447580826935,1,4.1638163852679164e-07,3.4831907029071621e-07,1.0850062084330395e-06,11.005010814871639,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.4603306136898595,0.26887152028599753,1,4.5494001207868172e-08,2.4967406097527203e-08,0.015651500771985214,11.68199384789914,rigidification_benchmark
5,Single-Spin,1.3370675314464346,0.069415970794053747,1,0.04794186881408944,0.043503154308949604,0.12857877166557663,8.4607781339436769,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.11765966176707764,0.16227398686320058,1,1.2944758740975173e-08,9.5748079813193167e-09,0.018695673816112358,11.579681318346411,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.46424745542322943,0.12057753631859273,1,8.1037042434831057e-09,5.248245783159122e-09,0.0047477190356899433,10.978003076184541,rigidification_benchmark
6,Single-Spin,1.119742909864325,0.25271612437083107,1,0.276642652420239,0.23969325098125199,0.72140745767540859,11.681671083718538,rigidification_benchmark
8,Single-Spin,0.8165711331770299,0.088460641011019248,1,0.064426286573249794,0.052533974193045646,0.17854209021976522,12.74717189501971,rigidification_benchmark
8,Generic-Multi-Spin,0.72348090972528789,0.29325523631696587,1,0.19079793838733677,0.15175723955878925,0.51451848499757924,10.815806955005973,rigidification_benchmark
8,Single-Spin,0.18938107540064866,0.026531936492386277,1,0.00096438787846991794,0.00073389208390681269,0.0027082026456779684,11.535494746547192,rigidification_benchmark
7,Single-Spin,1.2213963516486352,0.19673344419024141,1,0.27386017902464327,0.19763546140525706,0.73870951264251106,9.8513929868116978,rigidification_benchmark
8,Single-Spin,1.3000955773926441,0.036712415186793544,1,0.062689222321336516,0.050726466884674512,0.1632336077600671,12.288649902120232,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.26814824858242087,0.20398460277695024,1,1.8994501842566151e-08,1.4839944060513805e-08,0.026896335508342816,10.82458231234923,rigidification_benchmark
6,Generic-Multi-Spin,0.69680510327754352,0.0779868905604994,1,0.026677912617760566,0.019778149629929565,0.072144009366832129,11.093001951742917,rigidification_benchmark
6,Generic-Multi-Spin,0.78978160417555554,0.2857115212274976,1,0.13084567709722333,0.10407124042219926,0.36656545033525723,8.9441662661731236,rigidification_benchmark
9,Generic-Multi-Spin,1.0461704971085972,0.13017204370345734,1,0.18829629536852141,0.13894045676874417,0.50800713435286904,10.67869808357209,rigidification_benchmark
7,Single-Spin,0.39060709522973841,0.26055318274174721,1,0.032203969416557086,0.023222635898064253,0.086425708515438376,11.16148067554459,rigidification_benchmark
6,Single-Spin,0.14946228120310326,0.059528120127741252,1,0.00092229395144795973,0.00077624769973154634,0.0024851614119430578,9.6619521978311234,rigidification_benchmark
5,Single-Spin,1.3689838734361901,0.15414430046418962,1,0.097966984371813975,0.078750674548741434,0.26746518952839476,11.647468389011919,rigidification_benchmark
6,Single-Spin,1.433540369452198,0.10999714746043553,1,0.13827405114283764,0.12425399218469249,0.36388331022496412,10.459665582329034,rigidification_benchmark
6,Single-Spin,0.026672662964329123,0.27729415657711215,1,0.00013740448092880678,0.00010496436612636918,0.00039902006475388903,9.5532631997950368,rigidification_benchmark
6,Generic-Multi-Spin,0.56040629636123396,1.2706965136341752e-05,1,2.7730208493832859e-06,2.2529268158082202e-06,7.5133937046378175e-06,11.913999899569898,rigidification_benchmark
5,Single-Spin,1.0283489500528584,0.20771637847372146,1,0.049816700724480655,0.040169194728699856,0.13482846791241151,9.4228310901671648,rigidification_benchmark
8,Single-Spin,0.91267850504848547,0.05344358111055382,1,0.06012603821156353,0.048316891696385145,0.16115208959865734,11.048321067728102,rigidification_benchmark
6,Single-Spin,0.63212701990364029,0.18380376099043061,1,0.057806572728300608,0.044933246008056843,0.15549452913482681,11.642188452463596,rigidification_benchmark
9,Generic-Multi-Spin,0.28590542717522294,0.13156720292425902,1,0.012909128653876797,0.0094996007192441386,0.036230258499279348,10.081565794255585,rigidification_benchmark
8,Generic-Multi-Spin,1.1303693275583293,0.22620820478722733,1,0.3183467184610837,0.25977748053693833,0.81998900584774459,12.178165109269321,rigidification_benchmark
9,Generic-Multi-Spin,1.1691369155862321,0.038060193622680386,1,0.064029505165981909,0.053496176243428756,0.1779541262838458,13.49586567208171,rigidification_benchmark
7,Single-Spin,0.32605556954645182,0.17018275776464215,1,0.016416069094579207,0.013571003378186787,0.044067559224599949,10.063791902828962,rigidification_benchmark
8,Single-Spin,0.63606046271088901,0.14724354030423611,1,0.066873955405727339,0.051423283096000506,0.18672190071805536,11.673553184513002,rigidification_benchmark
7,Generic-Multi-Spin,0.91808461637083716,0.24012215790511948,1,0.16588443928136026,0.11216166472405503,0.44429339462812201,9.7168692383915189,rigidification_benchmark
7,Single-Spin,0.98982310626837233,0.094032393106480136,1,0.078984296991860076,0.060105446662573773,0.21688003805985742,9.4414654323831204,rigidification_benchmark
5,Generic-Multi-Spin,0.5203834716190705,0.26425450233607178,1,0.0051337460314624496,0.0043716711270330886,0.013554285729419413,10.595452446024865,rigidification_benchmark
7,Single-Spin,0.022889425344129095,0.016270411211195403,1,7.1417950982549787e-06,5.4290191904951962e-06,1.8298621888955459e-05,10.885563354101032,rigidification_benchmark
6,Generic-Multi-Spin,1.4283531148152799,0.22104898260686548,1,0.32269786632304204,0.24210227167174386,0.84613487751392247,11.327438548021018,rigidification_benchmark
7,Generic-Multi-Spin,1.3992594678038479,0.11596567713347637,1,0.21248146042336513,0.16553195215469166,0.55054902826606811,11.66698380894959,rigidification_benchmark
5,Single-Spin,0.18125631361404809,0.24810004519093132,1,0.00010812511166500614,7.9241690521029417e-05,0.00029643430098390261,8.3425768637098372,rigidification_benchmark
5,Single-Spin,0.40884311048026756,0.074027436589825898,1,0.00070711786777071276,0.00053429127130020615,0.0019088771779813653,11.144662350881845,rigidification_benchmark
6,Single-Spin,1.065834847406202,0.16689038790710922,1,0.16296866223177897,0.13111956278340584,0.44083940746240857,10.195643559843301,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.75965335405019851,0.02191552650781069,1,2.468826359402217e-10,1.6748608750155505e-10,0.0040822349552628225,10.260985542647541,rigidification_benchmark
7,Single-Spin,0.66522706660728437,0.19212196945380233,1,0.085989233155942452,0.061108959198104072,0.23267494803657962,12.426055732276291,rigidification_benchmark
5,Generic-Multi-Spin,0.25015111663056072,0.09307672913158592,1,0.00014502226095847081,0.00010346261927579179,0.00038307369527073226,9.0550661492161453,rigidification_benchmark
9,Generic-Multi-Spin,1.280555683779357,0.29786710444274916,1,0.57459649752295094,0.48495892319434253,1.6075276186997891,11.858026188053191,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.2604722092670184,0.082749785549377092,1,2.58428050476565e-09,2.4211845847208122e-09,0.0060837674745516475,10.283593213930725,rigidification_benchmark
8,Generic-Multi-Spin,0.22995248909211813,0.29046948096823877,1,0.018160029407622423,0.014843307317111325,0.050254935586595932,12.40316778505221,rigidification_benchmark
6,Generic-Multi-Spin,0.72708033443932507,0.031949842061924749,1,0.013626323229674667,0.0098351950447661141,0.036146560235640328,9.0343276013620191,rigidification_benchmark
9,Generic-Multi-Spin,0.8215759997923765,0.19922624964686483,1,0.18300666061262677,0.14627056617062881,0.507762530583171,12.328510745614768,rigidification_benchmark
7,Single-Spin,1.0807915089302593,0.064286464317159731,1,0.055914712608048492,0.041263782385478225,0.15200538617244927,11.263149511627853,rigidification_benchmark
5,Generic-Multi-Spin,0.42391492503042894,0.15890686464839149,1,0.0015690464647219772,0.0011337967847634667,0.0042798618973151946,8.7466649427078664,rigidification_benchmark
8,Single-Spin,0.11427623279372603,0.1254140929033831,1,0.0019860426829440047,0.0014587654546478,0.0053712708540843311,12.897481808345765,rigidification_benchmark
5,Generic-Multi-Spin,1.3322100090733888,0.25579029669353642,1,0.14165182790636149,0.11458234618728226,0.38260667707406959,9.34310416970402,rigidification_benchmark
6,Generic-Multi-Spin,1.4902750453212708,0.0047712746712276714,1,0.0068289095686946142,0.0049789991027182172,0.018630606517107979,9.4625909633934491,rigidification_benchmark
9,Generic-Multi-Spin,0.084743408412356863,0.2124798814279493,1,0.001810560607520191,0.0011855252980582476,0.0049005723791569764,11.924500379431993,rigidification_benchmark
7,Single-Spin,0.50018555931681485,0.10523825789033529,1,0.030002797921104194,0.024635602072288109,0.083382472578507019,10.413316380325705,rigidification_benchmark
9,Generic-Multi-Spin,0.96973891651984678,0.27253104701222852,1,0.29061411713458152,0.20925895328928182,0.78162964516582023,13.149832700565458,rigidification_benchmark
7,Single-Spin,0.8510358728765649,0.13633030354847572,1,0.084697045104912771,0.076174905296835654,0.23401145572874774,12.193540009297431,rigidification_benchmark
5,Generic-Multi-Spin,0.56907966665438003,0.23096708541666067,1,0.0059632193904890132,0.0053478442394717914,0.015998960217945744,9.5659705954603851,rigidification_benchmark
8,Generic-Multi-Spin,0.3411266688604262,0.048680087096992883,1,0.0072213769703036359,0.0065493175749204895,0.019831763675891914,12.077854990866035,rigidification_benchmark
8,Generic-Multi-Spin,1.1840942923464766,0.17904520222500619,1,0.23340315344559445,0.16003194081013838,0.64865640476910058,9.7623941762372848,rigidification_benchmark
9,Generic-Multi-Spin,1.19491840858668,0.086571635950744158,1,0.14132792837956454,0.10854476843677599,0.36580074176918553,12.313577778823674,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.35044360364561344,0.29134599014558921,1,4.9421633540300754e-08,2.8423141491813535e-08,0.010778788701973711,9.9732264037244018,rigidification_benchmark
7,Single-Spin,0.56777373478147575,0.023439018105724827,1,0.0058952571354873289,0.0044939798528568463,0.01578967213429025,11.969008258637041,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.84831359454439115,0.193666060907078,1,1.4760898580476124e-08,1.3643083020288031e-08,0.037561713672537758,10.243893716298043,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.96399619577005136,0.06749374277431798,1,2.4064195249315743e-09,1.5592680412675528e-09,0.0047768654794696904,10.649919933080673,rigidification_benchmark
6,Single-Spin,0.49604085501778222,0.16037729282937946,1,0.026268381745204315,0.020262872696623153,0.069186078201891682,12.009837569016963,rigidification_benchmark
7,Single-Spin,0.091221570771415725,0.11751548167291005,1,0.0008748182466761878,0.00078950450505639071,0.0023460005227165259,9.6889416725374762,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.4980787191438525,0.24963382749646346,1,2.1462883983197279e-08,2.1402211909414445e-08,0.0229537563692306,10.351594446226954,rigidification_benchmark
8,Generic-Multi-Spin,1.3280663776286366,0.013264337433811278,1,0.022732939554479741,0.021969677754257951,0.061245290582337068,12.683204074762761,rigidification_benchmark
6,Single-Spin,0.10853243918965012,0.21805893106338289,1,0.0022190085225861117,0.0017150042693452137,0.0059201432422282567,10.003937544580548,rigidification_benchmark
7,Single-Spin,0.43171752599873026,0.10143641167239659,1,0.014139155230228602,0.010497438673257226,0.039267224354220254,11.038618491124362,rigidification_benchmark
5,Generic-Multi-Spin,1.0872707441435987,0.27163792216421012,1,0.072584313515424145,0.060478780354821529,0.18980767095877107,8.9745871247723699,rigidification_benchmark
6,Generic-Multi-Spin,0.83089257695947027,0.14424548686386551,1,0.082557118881834549,0.072874787419848944,0.22575720901732335,8.8209323015063994,rigidification_benchmark
7,Generic-Multi-Spin,0.73790480829762195,0.23710350460938739,1,0.13600890289064188,0.1001875709425865,0.36867426968567429,11.638515092525632,rigidification_benchmark
9,Generic-Multi-Spin,0.22723056837803779,0.045453904158436698,1,0.0027307469358777594,0.0019133768228719622,0.0071757736924242246,11.409942984301598,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.2591659197760205,0.17759248941671663,1,1.1152833548244484e-08,1.0961598454489057e-08,0.017595630467064916,11.28026258200407,rigidification_benchmark
9,Generic-Multi-Spin,1.2859332764556985,0.055341378199155446,1,0.12097949872609058,0.090811657749362118,0.32054591358249679,10.628425920568407,rigidification_benchmark
5,Single-Spin,0.25392854714757856,0.18572251444348695,1,0.00030403945887307878,0.00022596839255565189,0.0008385216855461221,10.281274837907404,rigidification_benchmark
8,Single-Spin,0.65911403232167942,0.13465060508857388,1,0.061255897147153855,0.04766235358558004,0.16113102312161087,10.501434525381773,rigidification_benchmark
5,Single-Spin,0.75221695400963162,0.22926678710139731,1,0.019731081717251863,0.015829536402174837,0.055404600607141558,11.739051525481045,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.0553765744756396,0.111909857022658,1,8.0546847024151296e-09,4.3199919557658706e-09,0.0017394825529328808,12.717139662429691,rigidification_benchmark
9,Generic-Multi-Spin,0.39989273424090821,0.27918204740677305,1,0.052971795269898078,0.03812195032346704,0.14550368411193476,11.769721263740212,rigidification_benchmark
5,Single-Spin,0.18219640217731151,0.003083555874312297,1,2.0588473220177229e-06,1.7644717278078717e-06,5.5897687178510641e-06,10.556552026886493,rigidification_benchmark
9,Generic-Multi-Spin,1.4016151875901939,0.21080818486493547,1,0.53407015018431336,0.47605556692441264,1.3884214372153707,10.356400015950204,rigidification_benchmark
8,Single-Spin,1.4194023809578269,0.12857522019672302,1,0.2967796894189183,0.26680527287401834,0.82750101068738247,11.108922603912651,rigidification_benchmark
5,Single-Spin,0.012431510031660088,0.2589354017529748,1,2.5972058468261898e-09,1.9046803846238492e-09,6.9575475274934337e-09,11.100688345264643,rigidification_benchmark
8,Generic-Multi-Spin,0.52273954902350994,0.056727383294620556,1,0.018077795825147666,0.013862172315230877,0.047843428115695988,9.6819151452742513,rigidification_benchmark
5,Single-Spin,0.9907628372135423,0.15136838236363045,1,0.030005417651348405,0.023307750079726103,0.080507641902319266,10.808447300456464,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.92186311974213553,0.035084656413745141,1,6.8341939507421061e-10,4.2582566297625025e-10,0.0067918901132032767,11.44603164345026,rigidification_benchmark
8,Single-Spin,0.64143698253295012,0.20238166385404674,1,0.094672157438596014,0.08171608006983791,0.26146368196239589,10.390946420747786,rigidification_benchmark
7,Single-Spin,0.3186180966516044,0.075219305161504074,1,0.0072175837195545909,0.0047986748085465597,0.019312888967887618,12.385432951245457,rigidification_benchmark
